LOAN,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,VALUE_missing,DEROG_missing,DEBTINC_missing,JOB_Office,JOB_Sales
-0.6970380904932308,-0.3675171171684566,-0.4950295309272489,-1.0215408105221508,0.9081878183179455,-0.6326375756045153,-0.9152505747086301,0,0,0,1,0
-1.5297432081952647,-0.3675171171684566,-0.4950295309272489,1.2630936915936488,-0.8909359957956989,-0.7321443521166643,-1.5221399299319458,0,0,0,0,0
1.15335255497747,-0.3675171171684566,-0.4950295309272489,-1.1923945048895905,-0.8909359957956989,-1.6277053407260063,0.14778812240385647,0,0,0,0,0
0.8218681039181033,-0.3675171171684566,1.3312527144762618,0.36057645987555526,0.24418474888756317,-0.23461046955591883,0.32373369347281683,0,0,0,0,0
1.1865775769238023,-0.3675171171684566,-0.4950295309272489,-0.2088373249912741,-0.8909359957956989,0.06390985998052849,0.6980694879513332,0,0,0,0,0
-0.14748073639392664,-0.3675171171684566,-0.4950295309272489,0.14454567030276091,-0.8909359957956989,-0.8316511286288134,0.3937213976900477,0,0,0,0,0
1.0849414623687104,1.9690605491275401,-0.4950295309272489,0.2373010007310408,0.9081878183179455,-0.8316511286288134,0.13808841985549652,0,0,1,0,0
-0.3470342906982594,1.9690605491275401,-0.4950295309272489,-0.06871768046460097,-0.8909359957956989,-2.0257324467746027,-4.0665410917648375,0,0,0,0,0
-1.5297432081952647,1.9690605491275401,-0.4950295309272489,1.0130857135999387,-0.8909359957956989,-1.6277053407260063,0.5558282201599958,0,0,0,0,0
-1.1562515640163704,-0.3675171171684566,-0.4950295309272489,-1.0681674130986796,-0.8909359957956989,-0.9311579051409625,-0.4147753175596148,0,0,0,0,0
-1.4042167373469536,-0.3675171171684566,1.3312527144762618,0.7462661009204835,0.24418474888756317,1.6560182841749143,-2.3801353991485334,0,0,0,1,0
0.9331713857376973,-0.3675171171684566,1.3312527144762618,-0.46986599613362484,1.3793054935708253,0.7604572955655722,0.9490910620404202,0,0,0,0,0
-0.6809628104727248,-0.3675171171684566,1.3312527144762618,0.019566525458673746,-0.8909359957956989,-0.9311579051409625,-0.6909011276459555,0,0,0,0,0
-0.633607184072872,-0.3675171171684566,-0.4950295309272489,0.9026566615300841,1.3793054935708253,1.457004731150616,1.1258390536138023,0,0,0,1,0
0.2322748250758163,-0.3675171171684566,-0.4950295309272489,-0.0776554756361001,0.24418474888756317,0.9594708485898704,0.17078646650336468,0,0,0,0,0
0.031569078996228926,-0.3675171171684566,-0.4950295309272489,0.27899152448176273,-0.8909359957956989,-0.23461046955591883,-2.09414514738327,0,0,0,0,0
-1.6096373262669876,-0.3675171171684566,-0.4950295309272489,1.76256054233724,-0.8909359957956989,-0.9311579051409625,0.9439072190780899,0,0,0,1,0
0.8353372746575133,-0.3675171171684566,-0.4950295309272489,-0.055193961679961996,0.9081878183179455,-0.035596916531620615,-0.06112126620099873,0,0,0,1,0
0.16462347873931335,-0.3675171171684566,-0.4950295309272489,-1.3145972979552099,-0.8909359957956989,0.1634166364926776,0.2983149257307488,0,0,0,1,0
-0.14748073639392664,1.9690605491275401,-0.4950295309272489,-0.6357915472503614,0.9081878183179455,-1.1301714581652607,-0.8684052202975024,0,0,0,0,0
-0.8312695685856063,-0.3675171171684566,1.3312527144762618,2.893350132098196,0.24418474888756317,2.15355216673566,0.13808841985549652,0,0,1,0,0
-4.388893150888499,-0.3675171171684566,2.075817331874936,-0.6920146000723761,-0.8909359957956989,-0.7321443521166643,0.13808841985549652,0,0,1,0,0
-0.5132721764186569,-0.3675171171684566,1.3312527144762618,-0.6426164573082163,-0.8909359957956989,0.06390985998052849,0.6965402213227981,0,0,0,0,0
0.13480707919401527,-0.3675171171684566,-0.4950295309272489,1.1266912062840675,0.24418474888756317,-0.5331307990923662,0.8121712394967605,0,0,0,0,0
-1.2204588970351844,-0.3675171171684566,-0.4950295309272489,-1.5143644068124422,0.9081878183179455,-0.3341172460680679,0.13808841985549652,0,0,1,0,0
0.5200056081636525,-0.3675171171684566,-0.4950295309272489,1.5662719182482356,-0.8909359957956989,0.2629234130048267,-0.029902851255124225,0,1,0,0,0
0.3065083039994259,-0.3675171171684566,1.3312527144762618,-1.0478970347570187,1.744732752373832,-0.8316511286288134,0.13808841985549652,0,0,1,0,0
-2.9900870103114743,1.9690605491275401,-0.4950295309272489,-0.16723880650097692,0.9081878183179455,0.46193696602912493,0.13808841985549652,0,0,1,0,0
-0.360298108615847,-0.3675171171684566,-0.4950295309272489,1.6937561452462409,-0.8909359957956989,-1.329185011189559,-1.259638565200165,0,0,0,0,0
-2.0056278749146705,-0.3675171171684566,-0.4950295309272489,0.9601963158959225,-0.8909359957956989,-0.7321443521166643,-1.1241985640079302,0,0,0,0,0
-2.4734599026334934,-0.3675171171684566,1.3312527144762618,-1.1174650135136137,0.9081878183179455,-0.7321443521166643,0.13808841985549652,0,0,1,0,0
0.8286156899482091,-0.3675171171684566,-0.4950295309272489,0.035892117026747765,0.24418474888756317,0.561443742541274,0.6741278763744228,0,0,0,0,0
-0.9207321178573662,-0.3675171171684566,-0.4950295309272489,0.5164918351596102,-0.8909359957956989,-0.3341172460680679,-2.2209688018798057,0,0,0,0,0
0.7101982026391929,1.9690605491275401,-0.4950295309272489,0.06669996124977545,-0.8909359957956989,-0.5331307990923662,2.685313593082253,1,0,0,0,0
1.4077967050908116,-0.3675171171684566,-0.4950295309272489,-0.06871768046460097,2.514426238254087,-2.125239223286752,-0.4610869814972314,0,0,0,0,0
-0.9766983009165209,-0.3675171171684566,-0.4950295309272489,-0.6872469706089069,0.24418474888756317,-0.23461046955591883,-0.21643765732497885,0,0,0,0,0
-1.1562515640163704,-0.3675171171684566,-0.4950295309272489,-0.5846759040337036,-0.8909359957956989,0.06390985998052849,1.267176222193986,0,0,0,0,1
1.298120981083851,-0.3675171171684566,2.075817331874936,0.4103320622971312,1.3793054935708253,2.8500996023207033,1.2977295431643954,0,0,0,0,0
-0.08952854935922906,-0.3675171171684566,-0.4950295309272489,-0.8247902216213072,1.744732752373832,-1.0306646816531118,0.7269992244314605,0,0,0,0,0
-0.4007056669462648,-0.3675171171684566,-0.4950295309272489,-0.329885131038643,-0.8909359957956989,1.357497954638467,-0.43773470720731233,0,0,0,0,0
-0.05565945819996546,-0.3675171171684566,-0.4950295309272489,1.1256366328941754,1.3793054935708253,2.15355216673566,0.7997459421368986,0,0,0,0,0
-0.6650343253062321,-0.3675171171684566,-0.4950295309272489,1.1798867938949353,0.24418474888756317,2.4520724962721068,0.13808841985549652,0,0,1,0,0
1.2511872759166243,-0.3675171171684566,-0.4950295309272489,0.29852387193628116,-0.8909359957956989,0.7604572955655722,-2.5460660869867917,0,0,0,0,0
-1.1562515640163704,-0.3675171171684566,-0.4950295309272489,-0.37704888427340144,0.24418474888756317,-1.0306646816531118,-0.32325336422118095,0,0,0,0,0
0.1744500851427147,-0.3675171171684566,-0.4950295309272489,1.035387704521413,-0.8909359957956989,0.06390985998052849,-1.1611421153435397,0,0,0,0,0
0.13480707919401527,-0.3675171171684566,-0.4950295309272489,-0.7464193073030665,-0.8909359957956989,-1.2296782346774098,-1.061240138229203,0,0,0,0,0
2.7336372910085447,1.9690605491275401,2.075817331874936,-1.2988267405358163,1.3793054935708253,-0.7321443521166643,0.13808841985549652,0,0,1,0,0
-0.7967309431076123,-0.3675171171684566,2.5213526886087685,-0.7298653847014667,0.9081878183179455,0.1634166364926776,0.13808841985549652,0,0,1,0,0
-0.7132628962392895,-0.3675171171684566,-0.4950295309272489,-1.997857508674494,-0.8909359957956989,-1.329185011189559,-2.2153913415249145,0,0,0,0,0
0.7669266292771753,-0.3675171171684566,-0.4950295309272489,1.4983714134417154,0.24418474888756317,0.2629234130048267,0.13808841985549652,0,0,1,1,0
0.5360078880880051,-0.3675171171684566,1.3312527144762618,-0.6475028733313846,0.24418474888756317,-0.43362402258021704,0.4487329201441029,0,1,0,1,0
-1.2204588970351844,-0.3675171171684566,-0.4950295309272489,1.8213782207116156,0.24418474888756317,1.5565115076627651,0.19728219264162614,0,0,0,1,0
-0.5875032856751853,-0.3675171171684566,1.3312527144762618,0.2956118642760921,0.24418474888756317,-0.5331307990923662,0.5389975921256195,0,0,0,0,0
-0.23199116723727453,-0.3675171171684566,-0.4950295309272489,-0.33447048065563895,0.24418474888756317,0.46193696602912493,1.2555644773012757,0,0,0,0,0
1.958429049896993,-0.3675171171684566,2.831380275788433,-0.22755786323332167,0.9081878183179455,0.3624301895169758,0.13808841985549652,1,0,1,0,0
-0.011499988520580522,-0.3675171171684566,-0.4950295309272489,1.398425756611391,-0.8909359957956989,-0.1351036930437697,-0.7735714591819967,0,0,0,0,0
1.1700441718302999,-0.3675171171684566,-0.4950295309272489,-0.1146923963443708,0.24418474888756317,0.3624301895169758,0.30005354988306826,0,0,0,1,0
-0.4560810429769688,-0.3675171171684566,-0.4950295309272489,-0.7059893835568783,-0.8909359957956989,-1.0306646816531118,-1.5268833694460928,0,0,0,0,0
0.6737826115953593,-0.3675171171684566,-0.4950295309272489,0.018517596726110915,0.24418474888756317,-0.8316511286288134,1.1399224588485837,0,0,0,0,0
-0.8312695685856063,3.4916954141470264,1.3312527144762618,-0.32648111627436693,0.9081878183179455,2.9496063788328524,0.13808841985549652,0,0,1,0,0
-0.7132628962392895,1.9690605491275401,-0.4950295309272489,-0.05856208346889134,-0.8909359957956989,-0.23461046955591883,-0.35403111984508295,0,0,0,0,0
0.8553480056388355,-0.3675171171684566,-0.4950295309272489,0.20087984542448825,0.9081878183179455,1.5565115076627651,0.29758368585757816,0,0,0,0,0
2.0510675606677737,1.9690605491275401,-0.4950295309272489,0.027821212258841578,0.24418474888756317,-0.6326375756045153,-0.5271324618190838,0,0,0,1,0
0.14480261562540656,-0.3675171171684566,-0.4950295309272489,-0.7646951122953594,0.24418474888756317,-0.8316511286288134,-1.3262017176540506,0,0,0,0,0
2.446964140708291,-0.3675171171684566,-0.4950295309272489,-0.9697853970062345,0.24418474888756317,-0.035596916531620615,3.694250151915569,0,0,0,0,0
0.27903963039196,-0.3675171171684566,-0.4950295309272489,0.9449295505731543,-0.8909359957956989,-0.23461046955591883,-0.9605524614195281,0,0,0,0,0
-0.9024687713539856,-0.3675171171684566,-0.4950295309272489,-1.1639532698819806,-0.8909359957956989,-0.9311579051409625,-0.48043438976728964,0,0,0,0,0
1.5380960704095124,-0.3675171171684566,-0.4950295309272489,0.7014878691451699,-0.8909359957956989,1.0589776251020195,-0.7308068297981298,0,0,0,0,0
-0.23199116723727453,-0.3675171171684566,2.075817331874936,-0.5409486449625096,-0.8909359957956989,1.2579911781263178,-0.31999824051761894,0,0,0,0,0
0.8751317754942994,-0.3675171171684566,-0.4950295309272489,1.1992318879554766,-0.8909359957956989,0.8599640720777213,0.8346292662516568,0,1,0,0,0
-0.7967309431076123,-0.3675171171684566,-0.4950295309272489,-0.7541910756333392,-0.8909359957956989,0.1634166364926776,1.331042813481774,0,1,0,0,0
-0.9391887104247325,-0.3675171171684566,-0.4950295309272489,-1.1946734061310151,-0.8909359957956989,-1.7272121172381554,0.13808841985549652,0,0,1,0,0
0.3689681200975939,-0.3675171171684566,-0.4950295309272489,-0.007495455035182006,-0.8909359957956989,-0.5331307990923662,0.558704268911666,0,1,0,1,0
0.9076141168574718,1.9690605491275401,1.3312527144762618,-0.9395690350476402,0.24418474888756317,0.46193696602912493,-0.4509108890624616,0,0,0,0,0
0.3950668009166994,-0.3675171171684566,1.3312527144762618,5.463784634709866,0.24418474888756317,0.2629234130048267,-2.0396094961856095,0,0,0,0,0
-0.0445143414426255,-0.3675171171684566,3.065608425570909,-1.2800746680940998,-0.8909359957956989,-0.5331307990923662,1.7011424470246816,0,0,0,1,0
-0.23199116723727453,-0.3675171171684566,-0.4950295309272489,1.174457031047009,0.24418474888756317,-0.5331307990923662,0.3864276326266344,0,0,0,0,0
-0.12406831472510521,-0.3675171171684566,-0.4950295309272489,1.7299965912939197,-0.8909359957956989,-1.5281985642138571,0.13808841985549652,0,0,1,0,1
1.0849414623687104,-0.3675171171684566,-0.4950295309272489,-1.1358130060970713,-0.8909359957956989,1.2579911781263178,-1.1812786691167299,0,0,0,0,0
-0.12406831472510521,-0.3675171171684566,-0.4950295309272489,0.7142236759212339,0.24418474888756317,0.2629234130048267,0.13808841985549652,0,0,1,0,0
-0.07816562539401364,-0.3675171171684566,-0.4950295309272489,-0.5464529061884723,0.24418474888756317,-1.329185011189559,-0.9407140486332534,0,0,0,0,0
0.14480261562540656,-0.3675171171684566,-0.4950295309272489,-0.6407902180032135,-0.8909359957956989,-0.3341172460680679,0.005543660090220594,0,0,0,1,0
0.21321211101666065,-0.3675171171684566,-0.4950295309272489,1.1956592826340153,0.9081878183179455,-0.43362402258021704,-0.2066391923887069,0,0,0,1,0
0.4122514755417141,-0.3675171171684566,-0.4950295309272489,-1.3361226031855447,-0.8909359957956989,-0.5331307990923662,-0.39110409223432663,0,0,0,0,0
-0.19526993974285842,-0.3675171171684566,-0.4950295309272489,-0.7292537431930188,1.3793054935708253,2.750592825808554,-0.688475933096679,0,0,0,0,0
-1.5825973135550275,-0.3675171171684566,1.3312527144762618,-1.0276935343250428,0.9081878183179455,-0.3341172460680679,0.12627479574427813,0,0,0,0,0
0.14480261562540656,1.9690605491275401,-0.4950295309272489,-0.19458344547254777,1.3793054935708253,0.3624301895169758,0.13808841985549652,0,0,1,0,0
0.2882440013324786,-0.3675171171684566,-0.4950295309272489,0.8387648323924902,-0.8909359957956989,0.6609505190534231,-1.8586534350396502,0,0,0,0,0
0.9583595969869404,-0.3675171171684566,1.3312527144762618,-1.0165406430001611,-0.8909359957956989,0.1634166364926776,-0.14910139636849518,0,0,0,1,0
-0.02243549101304482,-0.3675171171684566,-0.4950295309272489,-0.46670216751028504,-0.8909359957956989,-0.035596916531620615,0.3435113534405862,0,0,0,1,0
0.794613672040904,-0.3675171171684566,1.3312527144762618,-1.1786833942908033,-0.8909359957956989,0.06390985998052849,0.04464681234811886,0,0,0,1,0
0.11464251396771179,-0.3675171171684566,-0.4950295309272489,0.8447018441256736,0.24418474888756317,2.8500996023207033,1.4811029518085668,0,0,0,0,0
1.792181474506865,-0.3675171171684566,-0.4950295309272489,1.4247821642282552,-0.8909359957956989,-0.8316511286288134,0.13808841985549652,0,0,1,1,0
0.6290560137769986,-0.3675171171684566,-0.4950295309272489,-0.27168678195713364,-0.8909359957956989,-0.035596916531620615,-0.011095169204639084,0,0,0,1,0
0.12475393460396357,-0.3675171171684566,-0.4950295309272489,-1.070622973910211,-0.8909359957956989,-0.5331307990923662,0.25652837596547456,0,0,0,0,0
-0.4987976407058079,-0.3675171171684566,1.3312527144762618,0.6690874647795113,0.24418474888756317,-0.5331307990923662,0.5454673114494915,0,0,0,0,0
-1.6371031163591294,-0.3675171171684566,-0.4950295309272489,0.36386703295174916,1.744732752373832,0.8599640720777213,-0.6846994412383959,0,0,0,0,0
0.6737826115953593,-0.3675171171684566,-0.4950295309272489,0.5633985955546549,-0.8909359957956989,0.2629234130048267,1.3296947273658621,0,0,0,0,0
1.8864897692040679,-0.3675171171684566,-0.4950295309272489,1.4384245028507208,-0.8909359957956989,-0.9311579051409625,-0.2545117320089358,0,0,0,1,0
-0.8312695685856063,-0.3675171171684566,1.3312527144762618,2.921453249308866,0.24418474888756317,2.0540453902235107,-0.5300673730126796,0,0,0,0,0
0.9140386252046234,-0.3675171171684566,-0.4950295309272489,1.4027228725808967,0.24418474888756317,0.8599640720777213,0.1061683818538524,0,0,0,0,1
0.9140386252046234,-0.3675171171684566,-0.4950295309272489,1.1357544433787095,-0.8909359957956989,0.2629234130048267,0.5455735146716236,0,0,0,0,0
0.8353372746575133,-0.3675171171684566,2.831380275788433,3.7005641786290475,-0.8909359957956989,3.347633484881449,-0.12746659557818302,0,1,0,0,0
0.27903963039196,-0.3675171171684566,-0.4950295309272489,0.4451650894640653,0.24418474888756317,-0.3341172460680679,0.6710713566131185,0,0,0,0,0
0.2882440013324786,-0.3675171171684566,-0.4950295309272489,-1.4344117805167753,-0.8909359957956989,0.1634166364926776,0.11381703636673149,0,0,0,1,0
0.5908873146222323,-0.3675171171684566,-0.4950295309272489,-0.004940648866846476,0.24418474888756317,0.46193696602912493,0.3098494885053978,0,0,0,1,0
-0.4143855762078142,-0.3675171171684566,-0.4950295309272489,-0.6498811109028146,1.3793054935708253,-1.0306646816531118,0.2946953669407117,0,0,0,0,0
0.5831523177359479,-0.3675171171684566,-0.4950295309272489,-0.39689953068540984,-0.8909359957956989,0.3624301895169758,0.8876800725291936,0,0,0,0,0
-1.8116511834969953,-0.3675171171684566,-0.4950295309272489,-0.9023270445056054,-0.8909359957956989,-0.7321443521166643,0.13808841985549652,0,0,1,0,0
-0.9957599733904163,-0.3675171171684566,-0.4950295309272489,-1.0509655201598453,1.3793054935708253,1.1584844016141687,0.9955529757391812,0,0,0,0,0
0.42078073946514477,-0.3675171171684566,-0.4950295309272489,0.9569604616139575,-0.8909359957956989,-0.1351036930437697,-1.2122044875685483,0,0,0,0,0
-1.1773924880446947,-0.3675171171684566,-0.4950295309272489,-0.06871768046460097,-0.8909359957956989,-2.125239223286752,0.13808841985549652,0,0,1,0,0
1.2617266650358832,2.9216696326942353,-0.4950295309272489,-0.7130441189925708,-0.8909359957956989,-0.8316511286288134,0.14422047249820516,0,0,0,0,0
0.5908873146222323,-0.3675171171684566,-0.4950295309272489,-0.8005044277644053,0.9081878183179455,0.2629234130048267,-0.33752454625106826,0,0,0,0,0
0.010167469629920007,-0.3675171171684566,-0.4950295309272489,-0.466788272722494,-0.8909359957956989,-0.3341172460680679,-0.4532088878800474,0,0,0,1,0
-2.9309720243010755,-0.3675171171684566,-0.4950295309272489,0.27349243477044766,-0.8909359957956989,-0.1351036930437697,0.13808841985549652,0,0,1,1,0
-0.7132628962392895,-0.3675171171684566,-0.4950295309272489,-0.8265971727015387,-0.8909359957956989,0.1634166364926776,1.3560720258467789,0,1,0,0,0
-0.5724021932671883,-0.3675171171684566,-0.4950295309272489,-0.25468388627928173,2.514426238254087,0.7604572955655722,0.6736721475698982,0,1,0,0,0
-1.4533487360140458,-0.3675171171684566,-0.4950295309272489,0.4821963710643606,0.24418474888756317,-0.1351036930437697,0.13808841985549652,0,0,1,0,0
-1.4533487360140458,-0.3675171171684566,-0.4950295309272489,1.9593365943488206,0.24418474888756317,2.551579272784256,-0.964379699641779,0,0,0,0,0
0.8014673066075299,-0.3675171171684566,-0.4950295309272489,-0.524239795276455,-0.8909359957956989,-0.23461046955591883,-0.9225507725583635,0,0,0,0,0
-1.8116511834969953,-0.3675171171684566,-0.4950295309272489,-0.7421924325132114,-0.8909359957956989,-0.6326375756045153,1.2835115233875087,0,0,0,0,0
-1.3330199566631282,3.4916954141470264,3.2520061101692,0.6720093939594279,-0.8909359957956989,0.2629234130048267,-1.439271523024961,0,0,0,1,0
0.7877330024369812,-0.3675171171684566,-0.4950295309272489,0.19609903841860937,-0.8909359957956989,0.3624301895169758,0.1725326530796597,0,0,0,0,0
2.0036472541830155,-0.3675171171684566,-0.4950295309272489,1.9996731803866206,-0.8909359957956989,-1.428691787701708,-1.6141081334269676,0,0,0,0,0
-1.2204588970351844,-0.3675171171684566,-0.4950295309272489,-1.2032124325492641,0.9081878183179455,-1.329185011189559,-0.4276387898339117,0,0,0,0,0
-0.360298108615847,-0.3675171171684566,-0.4950295309272489,-0.5227628852232115,1.744732752373832,0.2629234130048267,-0.7428375269531414,0,0,0,0,0
-0.10096597994776565,-0.3675171171684566,-0.4950295309272489,-0.05639375163064172,-0.8909359957956989,0.1634166364926776,1.1915177594316912,0,0,0,0,0
0.12475393460396357,-0.3675171171684566,-0.4950295309272489,-1.1335601397548496,-0.8909359957956989,-0.8316511286288134,-0.4172922138791017,0,0,0,0,0
-0.29496516711945714,-0.3675171171684566,2.075817331874936,0.07409981976876331,-0.8909359957956989,0.6609505190534231,0.22590126209585393,0,0,0,0,0
0.5439543110583459,-0.3675171171684566,-0.4950295309272489,-0.4066352263393643,-0.8909359957956989,-0.035596916531620615,0.042078965026811056,0,0,0,1,0
-0.8139147712666341,-0.3675171171684566,-0.4950295309272489,-0.9576244402264752,0.24418474888756317,-1.428691787701708,0.6573125692610388,0,0,0,0,0
-0.428173619618137,1.9690605491275401,-0.4950295309272489,-1.4536432230392364,2.514426238254087,0.1634166364926776,0.13808841985549652,0,0,1,0,0
0.2227695087119403,-0.3675171171684566,-0.4950295309272489,-0.7318100572171344,-0.8909359957956989,0.3624301895169758,0.8637779817523519,0,0,0,0,0
1.4126217926450733,-0.3675171171684566,-0.4950295309272489,-0.06871768046460097,2.514426238254087,-2.125239223286752,-0.44482374509895795,0,0,0,0,0
0.15474120036932346,1.9690605491275401,2.075817331874936,-0.9000003348503034,0.9081878183179455,0.3624301895169758,0.23239290122323292,0,0,0,0,0
0.9268170881949086,-0.3675171171684566,-0.4950295309272489,-0.2840924078866363,0.9081878183179455,-0.23461046955591883,0.8284218553372219,0,0,0,1,0
0.1744500851427147,-0.3675171171684566,-0.4950295309272489,-0.6690530530791003,-0.8909359957956989,-0.8316511286288134,-0.904936804587569,0,0,0,0,0
0.6214887974949714,-0.3675171171684566,-0.4950295309272489,-0.01911553515206707,0.9081878183179455,0.06390985998052849,2.172527630723936,0,0,0,0,0
0.9204395581864904,-0.3675171171684566,-0.4950295309272489,-0.5288344894010818,-0.8909359957956989,1.6560182841749143,-0.19543129876946758,0,1,0,0,0
-2.3442240989125764,-0.3675171171684566,-0.4950295309272489,-0.8314079680503009,-0.8909359957956989,-0.6326375756045153,1.4342708337041281,0,0,0,0,0
-1.8116511834969953,-0.3675171171684566,-0.4950295309272489,0.02517444196767842,-0.8909359957956989,-0.8316511286288134,-1.4886328502852044,0,0,0,0,0
2.438956676311063,-0.3675171171684566,-0.4950295309272489,-0.6082051197017931,-0.8909359957956989,-0.9311579051409625,1.3945936494800355,0,0,0,1,0
-0.07816562539401364,-0.3675171171684566,-0.4950295309272489,1.032245674722624,-0.8909359957956989,1.2579911781263178,-0.6285208045666779,0,0,0,1,0
1.3032587312254023,-0.3675171171684566,-0.4950295309272489,-0.8068420131659091,-0.8909359957956989,-0.43362402258021704,-0.7767166015103014,0,0,0,0,0
0.495723517429721,-0.3675171171684566,-0.4950295309272489,0.4106177569948859,0.9081878183179455,0.561443742541274,0.13808841985549652,0,0,1,0,0
0.717390973086313,2.9216696326942353,-0.4950295309272489,-0.04876788291415495,1.744732752373832,-0.43362402258021704,0.9598868598360354,0,0,0,0,0
-0.5724021932671883,-0.3675171171684566,-0.4950295309272489,1.9525416904882897,-0.8909359957956989,-0.5331307990923662,0.9009079026537063,0,0,0,1,0
0.5200056081636525,-0.3675171171684566,-0.4950295309272489,1.3821013244962257,0.24418474888756317,1.0589776251020195,0.032514489404684085,0,0,0,0,0
0.1744500851427147,-0.3675171171684566,-0.4950295309272489,1.0799417838055374,-0.8909359957956989,-0.23461046955591883,-1.5020248230622315,0,0,0,0,0
-0.07816562539401364,-0.3675171171684566,-0.4950295309272489,1.7535420307374219,0.24418474888756317,-1.2296782346774098,-0.9625044916521407,0,0,0,0,0
-0.2569086152967143,-0.3675171171684566,-0.4950295309272489,1.1955869330620559,0.24418474888756317,-1.428691787701708,1.4132583372365721,0,0,0,0,0
-0.2695021021660745,-0.3675171171684566,-0.4950295309272489,1.4131204798864558,-0.8909359957956989,-0.23461046955591883,0.13808841985549652,0,0,1,0,0
1.2405838191165517,-0.3675171171684566,-0.4950295309272489,-0.2854211693903823,-0.8909359957956989,0.1634166364926776,0.6087955273110682,0,0,0,0,0
0.6365905436097808,-0.3675171171684566,-0.4950295309272489,1.1437204473956901,-0.8909359957956989,-0.23461046955591883,0.9232657359322068,0,0,0,0,0
1.0849414623687104,-0.3675171171684566,1.3312527144762618,-0.7302166692557691,0.24418474888756317,-0.6326375756045153,0.13808841985549652,0,0,1,1,0
-0.9207321178573662,-0.3675171171684566,-0.4950295309272489,-1.1564718382593027,-0.8909359957956989,-1.2296782346774098,-1.3350864192112644,0,0,0,1,0
-1.1353638004759323,-0.3675171171684566,-0.4950295309272489,-0.026541247987065624,-0.8909359957956989,-0.23461046955591883,-1.4948878381239752,0,1,0,1,0
-0.03343998331564779,-0.3675171171684566,1.3312527144762618,-0.29961682002833057,-0.8909359957956989,-0.43362402258021704,-0.0835849001554206,0,1,0,0,1
0.8353372746575133,-0.3675171171684566,-0.4950295309272489,0.6210938359303239,-0.8909359957956989,-0.23461046955591883,0.6001705267895102,0,0,0,0,0
0.495723517429721,-0.3675171171684566,-0.4950295309272489,-0.8374198674607127,0.24418474888756317,0.7604572955655722,0.23824317518951157,0,0,0,0,0
